Job_Role,Pay,Location,State,Submit_Date,Hire_Date
 VIDEO PRODUCT MARKETING MANAGER,125400,MENLO PARK CA,CA,2/19/2018,8/15/2018
ACCESS MANAGEMENT LEAD,114642,AUSTIN TX,TX,3/2/2018,8/28/2018
ADS PRODUCT MEASUREMENT,148000,MENLO PARK CA,CA,8/30/2018,9/10/2018
ADS PRODUCT STRATEGY LEAD,195000,MENLO PARK CA,CA,2/14/2018,2/26/2018
ADS PRODUCT STRATEGY LEAD,195000,MENLO PARK CA,CA,2/5/2018,8/1/2018
ADS RESEARCH LEAD,150000,NEW YORK NY,NY,3/9/2018,9/5/2018
ADVERTISING OPTIMIZATION RESEARCHER ,140419,MENLO PARK CA,CA,2/2/2018,7/26/2018
AMERICAS EDGE NETWORK DEPLOYMENT MANAGER,205000,MENLO PARK CA,CA,7/3/2018,7/16/2018
ANALYST,135000,SAN FRANCISCO CA,CA,10/30/2018,11/5/2018
ANALYST NEW PRODUCTS,125722,MENLO PARK CA,CA,1/4/2018,6/6/2018
ANALYST VISUALIZATION & INSIGHTS,96000,MENLO PARK CA,CA,4/13/2018,4/23/2018
ANALYST- MEDIA COMMUNITY DEVELOPMENT,135000,LOS ANGELES CA,CA,4/27/2018,5/7/2018
ANALYTICS ENGINEER,153960,NEW YORK NY,NY,8/8/2018,8/20/2018
ANALYTICS LEAD,155000,MENLO PARK CA,CA,10/22/2018,10/29/2018
ANALYTICS MANAGER,191831,SEATTLE WA,WA,3/2/2018,8/11/2018
ANTI-MONEY LAUNDERING PROCESS LEAD - PAYMENTS COMPLIANCE,122000,MENLO PARK CA,CA,8/14/2018,8/27/2018
APPLICATION DEVELOPER,145000,MENLO PARK CA,CA,2/6/2018,2/19/2018
APPLICATION DEVELOPER,150000,MENLO PARK CA,CA,8/30/2018,9/10/2018
APPLICATION DEVELOPER,170000,MENLO PARK CA,CA,9/11/2018,9/24/2018
APPLICATION DEVELOPER,170000,MENLO PARK CA,CA,9/24/2018,10/1/2018
APPLICATION SECURITY ENGINEER,120000,MENLO PARK CA,CA,11/16/2018,5/14/2019
APPLIED RESEARCH SCIENTIST,149191,MENLO PARK CA,CA,5/1/2018,5/1/2018
APPLIED RESEARCH SCIENTIST,185000,MENLO PARK CA,CA,1/19/2018,5/6/2018
APPLIED RESEARCH SCIENTIST,185000,MENLO PARK CA,CA,2/5/2018,8/5/2018
APPLIED RESEARCH SCIENTIST,185000,SEATTLE WA,WA,7/17/2018,7/23/2018
APPLIED RESEARCH SCIENTIST,190000,MENLO PARK CA,CA,9/20/2018,10/8/2018
APPLIED RESEARCH SCIENTIST,204489,NEW YORK NY,NY,2/2/2018,8/1/2018
ART DIRECTOR,183830,SAN FRANCISCO CA,CA,5/16/2018,5/28/2018
ASIC & FPGA DESIGN ENGINEER,148000,MENLO PARK CA,CA,6/13/2018,6/25/2018
ASIC & FPGA DESIGN ENGINEER,180000,MENLO PARK CA,CA,5/17/2018,5/28/2018
ASIC & FPGA DESIGN ENGINEER,210000,MENLO PARK CA,CA,7/17/2018,7/30/2018
ASIC & FPGA DESIGN ENGINEER,215000,MENLO PARK CA,CA,6/4/2018,6/11/2018
ASIC & FPGA ENGINEER,152000,MENLO PARK CA,CA,11/1/2018,11/19/2018
ASIC & FPGA ENGINEER,152000,MENLO PARK CA,CA,11/14/2018,11/19/2018
ASIC & FPGA ENGINEER,180000,MENLO PARK CA,CA,9/11/2018,10/1/2018
ASIC & FPGA ENGINEER,185000,MENLO PARK CA,CA,11/14/2018,11/19/2018
ASIC & FPGA ENGINEER,190000,MENLO PARK CA,CA,10/12/2018,10/22/2018
ASIC & FPGA ENGINEER,205000,MENLO PARK CA,CA,10/29/2018,11/5/2018
ASIC & FPGA ENGINEER,215000,MENLO PARK CA,CA,8/6/2018,8/20/2018
ASSOCIATE GENERAL COUNSEL,265106,MENLO PARK CA,CA,5/1/2018,8/6/2018
AUCTION AND DELIVERY MANAGER,205000,MENLO PARK CA,CA,4/20/2018,5/7/2018
AUDIO ALGORITHM SOFTWARE ENGINEER,180000,MENLO PARK CA,CA,10/2/2018,10/8/2018
AUDIO ENGINEER,200000,MENLO PARK CA,CA,8/24/2018,9/10/2018
AUDIO SOFTWARE ENGINEER,185000,MENLO PARK CA,CA,7/24/2018,8/6/2018
AUDIO SOFTWARE ENGINEER,200000,MENLO PARK CA,CA,5/21/2018,5/28/2018
AUTOMATION ENGINEER,100000,MENLO PARK CA,CA,2/6/2018,8/5/2018
AUTOMATION ENGINEER,165000,MENLO PARK CA,CA,5/9/2018,5/21/2018
AUTOMATION SPECIALIST MEDIA OPERATIONS,120000,MENLO PARK CA,CA,9/5/2018,9/10/2018
BI ENGINEER,120000,MENLO PARK CA,CA,1/30/2018,7/27/2018
BRAND STRATEGIST,170000,SAN FRANCISCO CA,CA,5/30/2018,6/11/2018
BUSINESS ANALYST,93500,MENLO PARK CA,CA,2/5/2018,8/2/2018
BUSINESS ANALYST,95000,NEW YORK NY,NY,4/27/2018,5/7/2018
BUSINESS ANALYST,110000,MENLO PARK CA,CA,1/23/2018,2/5/2018
BUSINESS ANALYST,120000,MENLO PARK CA,CA,4/26/2018,5/7/2018
BUSINESS ANALYST,135000,MENLO PARK CA,CA,7/13/2018,7/23/2018
BUSINESS ANALYST,137000,MENLO PARK CA,CA,1/25/2018,7/24/2018
BUSINESS ANALYST,145000,MENLO PARK CA,CA,1/31/2018,2/12/2018
BUSINESS ANALYST LEADERSHIP RECRUITING,120000,NEW YORK NY,NY,2/2/2018,8/1/2018
BUSINESS APPLICATIONS DIRECTOR,265141,MENLO PARK CA,CA,8/17/2018,2/16/2019
BUSINESS APPLICATIONS MANAGER,234000,MENLO PARK CA,CA,8/21/2018,9/3/2018
BUSINESS ASSOCIATE,103264,MENLO PARK CA,CA,1/30/2018,7/29/2018
BUSINESS DEVELOPMENT MANAGER AI APPLICATIONS,168000,MENLO PARK CA,CA,7/9/2018,7/16/2018
BUSINESS DEVELOPMENT MANAGER LOCATION SERVICES,200000,MENLO PARK CA,CA,7/16/2018,7/30/2018
BUSINESS GROWTH ANALYTICS LEAD,181154,MENLO PARK CA,CA,1/26/2018,7/24/2018
BUSINESS INTEGRITY ASSOCIATE,82508,AUSTIN TX,TX,1/26/2018,7/26/2018
BUSINESS INTEGRITY ASSOCIATE,82508,AUSTIN TX,TX,1/26/2018,7/24/2018
BUSINESS INTEGRITY ASSOCIATE,85000,AUSTIN TX,TX,10/11/2018,10/29/2018
BUSINESS INTEGRITY ASSOCIATE,85000,AUSTIN TX,TX,8/30/2018,9/10/2018
BUSINESS INTEGRITY ASSOCIATE,88000,SEATTLE WA,WA,8/31/2018,9/10/2018
BUSINESS INTEGRITY ASSOCIATE,88500,SEATTLE WA,WA,4/12/2018,5/14/2018
BUSINESS INTEGRITY ASSOCIATE,89335,AUSTIN TX,TX,1/26/2018,7/24/2018
BUSINESS INTEGRITY ASSOCIATE,95000,NEW YORK NY,NY,5/23/2018,6/4/2018
BUSINESS INTEGRITY ASSOCIATE,108000,AUSTIN TX,TX,5/23/2018,5/28/2018
BUSINESS INTEGRITY ASSOCIATE,111500,SEATTLE WA,WA,5/24/2018,6/4/2018
BUSINESS INTEGRITY ASSOCIATE,117000,SEATTLE WA,WA,5/18/2018,5/28/2018
BUSINESS INTEGRITY ASSOCIATE,120000,NEW YORK NY,NY,6/18/2018,6/25/2018
BUSINESS INTEGRITY NEW PRODUCT ANALYST,94037,MENLO PARK CA,CA,2/1/2018,7/31/2018
BUSINESS INTEGRITY NEW PRODUCT ANALYST,94037,MENLO PARK CA,CA,2/7/2018,8/4/2018
BUSINESS INTEGRITY SPECIALIST,79943,AUSTIN TX,TX,2/1/2018,7/31/2018
BUSINESS INTEGRITY TECHNICAL SOLUTIONS MANAGER,220000,AUSTIN TX,TX,8/23/2018,9/3/2018
BUSINESS INTELLIGENCE ENGINEERING MANAGER,196100,MENLO PARK CA,CA,1/2/2018,5/5/2018
BUSINESS OPERATIONS ASSOCIATE,130000,MENLO PARK CA,CA,7/5/2018,8/13/2018
BUSINESS OPERATIONS ENGINEER,105000,AUSTIN TX,TX,6/4/2018,6/18/2018
BUSINESS OPERATIONS ENGINEER,133000,MENLO PARK CA,CA,2/11/2018,8/1/2018
BUSINESS OPERATIONS PROGRAM MANAGER,120000,MENLO PARK CA,CA,4/20/2018,4/30/2018
BUSINESS PRODUCT SPECIALIST,95000,MENLO PARK CA,CA,6/12/2018,6/25/2018
CAMERA SYSTEMS ENGINEER,190000,MENLO PARK CA,CA,4/24/2018,5/7/2018
CAPACITY & PERFORMANCE ENGINEER,150000,SEATTLE WA,WA,4/9/2018,4/23/2018
CAPACITY PLANNER,155000,MENLO PARK CA,CA,5/22/2018,6/4/2018
CHANNEL MARKETING ASSOCIATE,90250,MENLO PARK CA,CA,2/1/2018,8/1/2018
CHANNEL MARKETING MANAGER,165501,MENLO PARK CA,CA,8/9/2018,2/1/2019
CLIENT OPTIMIZATION ANALYST,143785,MENLO PARK CA,CA,2/2/2018,7/31/2018
CLIENT OPTIMIZATION ANALYST,143785,MENLO PARK CA,CA,2/7/2018,7/31/2018
CLIENT PARTNER,130815,MIAMI FL,FL,3/15/2018,3/19/2018
CLIENT SOLUTIONS MANAGER,100000,MENLO PARK CA,CA,2/2/2018,7/30/2018
CLIENT SOLUTIONS MANAGER,110699,NEW YORK NY,NY,2/6/2018,8/6/2018
CLIENT SOLUTIONS MANAGER,115326,NEW YORK NY,NY,3/19/2018,7/31/2018
CLIENT SOLUTIONS MANAGER,200000,MENLO PARK CA,CA,10/1/2018,10/15/2018
CLIENT SOLUTIONS MANAGER,205123,MENLO PARK CA,CA,10/31/2018,4/18/2019
COMMERCIAL SOURCING MANAGER,125000,MENLO PARK CA,CA,1/29/2018,2/5/2018
COMMUNICATION DESIGNER,183830,SAN FRANCISCO CA,CA,5/31/2018,6/11/2018
COMMUNICATIONS DESIGN MANAGER,183830,SAN FRANCISCO CA,CA,9/24/2018,10/1/2018
COMMUNICATIONS MANAGER,206642,MENLO PARK CA,CA,1/29/2018,7/28/2018
COMMUNITY OPERATIONS SPECIALIST,118595,MENLO PARK CA,CA,4/9/2018,8/26/2018
COMMUNITY RISK ANALYST,108000,AUSTIN TX,TX,9/28/2018,10/8/2018
COMMUNITY RISK ASSESSMENT ANALYST,108000,AUSTIN TX,TX,6/14/2018,6/25/2018
COMMUNITY RISK ASSESSMENT ANALYST,120000,MENLO PARK CA,CA,7/25/2018,8/6/2018
COMMUNITY RISK INVESTIGATOR,117600,MENLO PARK CA,CA,2/1/2018,8/1/2018
COMPLIANCE MANAGER,186912,MENLO PARK CA,CA,7/17/2018,7/30/2018
COMPUTER VISION ENGINEER,115000,MENLO PARK CA,CA,2/1/2018,7/25/2018
COMPUTER VISION ENGINEER,115000,MENLO PARK CA,CA,2/1/2018,7/25/2018
COMPUTER VISION ENGINEER,115000,MENLO PARK CA,CA,2/22/2018,7/30/2018
COMPUTER VISION ENGINEER,185000,MENLO PARK CA,CA,1/31/2018,7/31/2018
COMPUTER VISION ENGINEER,185000,MENLO PARK CA,CA,1/26/2018,7/23/2018
COMPUTER VISION ENGINEER,190000,MENLO PARK CA,CA,1/25/2018,7/25/2018
COMPUTER VISION ENGINEER,190000,MENLO PARK CA,CA,2/1/2018,7/30/2018
COMPUTER VISION ENGINEER,207475,MENLO PARK CA,CA,6/6/2018,10/27/2018
CONSUMER COMMUNICATIONS MANAGER,218421,MENLO PARK CA,CA,4/18/2018,10/4/2018
CONSUMER MARKETING DIGITAL MEDIA MANAGER,145235,MENLO PARK CA,CA,5/15/2018,5/21/2018
CONSUMER PRODUCT MARKETING MANAGER,159141,MENLO PARK CA,CA,9/27/2018,10/15/2018
CONTENT STRATEGIST,100000,MENLO PARK CA,CA,5/23/2018,6/11/2018
CONTENT STRATEGIST,110000,MENLO PARK CA,CA,3/8/2018,9/5/2018
CONTENT STRATEGIST,110000,MENLO PARK CA,CA,9/10/2018,10/15/2018
CONTENT STRATEGIST,110000,MENLO PARK CA,CA,3/22/2018,4/2/2018
CONTENT STRATEGIST,115000,MENLO PARK CA,CA,2/28/2018,8/27/2018
CONTENT STRATEGIST,115000,MENLO PARK CA,CA,6/13/2018,6/25/2018
CONTENT STRATEGIST,115000,MENLO PARK CA,CA,2/2/2018,7/31/2018
CONTENT STRATEGIST,115000,MENLO PARK CA,CA,2/16/2018,3/5/2018
CONTENT STRATEGIST,130000,MENLO PARK CA,CA,8/8/2018,9/3/2018
CONTENT STRATEGIST,130000,MENLO PARK CA,CA,1/29/2018,7/26/2018
CONTENT STRATEGIST,130000,MENLO PARK CA,CA,7/12/2018,8/6/2018
CONTENT STRATEGIST,135000,MENLO PARK CA,CA,10/10/2018,11/5/2018
CONTENT STRATEGIST,137705,MENLO PARK CA,CA,2/9/2018,2/26/2018
COPYWRITER,175000,MENLO PARK CA,CA,2/6/2018,8/6/2018
COPYWRITER,175000,MENLO PARK CA,CA,2/2/2018,8/1/2018
COPYWRITER,177655,SAN FRANCISCO CA,CA,5/15/2018,6/4/2018
CORE DATA SCIENTIST,140000,MENLO PARK CA,CA,2/6/2018,8/5/2018
CORE SOFTWARE SYSTEMS ENGINEER,185000,MENLO PARK CA,CA,6/27/2018,7/9/2018
CORE SOFTWARE SYSTEMS ENGINEER,220000,MENLO PARK CA,CA,7/24/2018,8/6/2018
CREATIVE AGENCY PARTNER,188354,NEW YORK NY,NY,4/12/2018,10/3/2018
CREATIVE DIRECTOR,250900,MENLO PARK CA,CA,7/18/2018,8/20/2018
CREATIVE PRODUCT STRATEGIST,210357,MENLO PARK CA,CA,5/7/2018,5/14/2018
CREATIVE PRODUCT STRATEGIST,215018,NEW YORK NY,NY,5/23/2018,6/4/2018
CREATIVE SHOP LEAD,283747,NEW YORK NY,NY,4/5/2018,9/10/2018
DAT ENGINEER,140000,MENLO PARK CA,CA,7/19/2018,7/30/2018
DATA ANALYST,107000,NEW YORK NY,NY,8/6/2018,8/13/2018
DATA ANALYST,139152,MENLO PARK CA,CA,4/20/2018,10/16/2018
DATA ANALYTICS AND REPORTING ANALYST,135000,MENLO PARK CA,CA,6/27/2018,7/9/2018
DATA ANALYTICS MANAGER,200000,SEATTLE WA,WA,5/15/2018,5/28/2018
DATA CENTER ANALYTICS MANAGER,130000,MENLO PARK CA,CA,2/2/2018,7/30/2018
DATA CENTER ENGINEER,80018,FOREST CITY NC,NC,2/2/2018,7/31/2018
DATA CENTER ENGINEER,91874,FOREST CITY NC,NC,4/23/2018,8/14/2018
DATA CENTER ENGINEER,97282,FORT WORTH TX,TX,7/5/2018,7/16/2018
DATA CENTER ENGINEER,99944,PRINEVILLE OR,OR,8/1/2018,8/13/2018
DATA CENTER FACILITIES ENGINEERING ELECTRICAL ENGINEER,165000,WASHINGTON DC,DC,11/14/2018,11/19/2018
DATA CENTER INFRASTRUCTURE MANAGEMENT ENGINEER,110000,MENLO PARK CA,CA,5/3/2018,5/14/2018
DATA CENTER SYSTEMS ENGINEER,170000,MENLO PARK CA,CA,3/19/2018,3/26/2018
DATA COMMUNICATIONS RESEARCH ASSOCIATE MANAGER,127160,MENLO PARK CA,CA,3/20/2018,8/15/2018
DATA COMMUNICATIONS RESEARCH ASSOCIATE MANAGER,133963,SAN FRANCISCO CA,CA,6/27/2018,7/9/2018
DATA ENGINEER,95000,MENLO PARK CA,CA,11/16/2018,5/15/2019
DATA ENGINEER,95000,MENLO PARK CA,CA,11/16/2018,5/15/2019
DATA ENGINEER,95000,MENLO PARK CA,CA,2/7/2018,8/6/2018
DATA ENGINEER,111509,MENLO PARK CA,CA,1/30/2018,7/29/2018
DATA ENGINEER,115000,SEATTLE WA,WA,2/15/2018,8/7/2018
DATA ENGINEER,115000,SEATTLE WA,WA,1/31/2018,7/29/2018
DATA ENGINEER,120000,MENLO PARK CA,CA,11/16/2018,5/15/2019
DATA ENGINEER,120000,MENLO PARK CA,CA,2/13/2018,2/19/2018
DATA ENGINEER,123856,SEATTLE WA,WA,8/13/2018,8/20/2018
DATA ENGINEER,124205,MENLO PARK CA,CA,9/25/2018,10/8/2018
DATA ENGINEER,130000,MENLO PARK CA,CA,3/23/2018,4/2/2018
DATA ENGINEER,135000,SEATTLE WA,WA,2/5/2018,8/2/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,10/31/2018,11/5/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,11/15/2018,11/26/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,1/3/2018,1/22/2018
DATA ENGINEER,140000,SEATTLE WA,WA,2/5/2018,2/12/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,6/21/2018,7/2/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,4/24/2018,4/30/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,4/3/2018,4/9/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,4/11/2018,4/16/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,8/7/2018,8/20/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,7/31/2018,8/13/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,5/30/2018,6/11/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,7/12/2018,7/23/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,8/20/2018,10/1/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,8/10/2018,8/20/2018
DATA ENGINEER,140000,MENLO PARK CA,CA,7/3/2018,7/16/2018
DATA ENGINEER,143776,SEATTLE WA,WA,6/29/2018,7/9/2018
DATA ENGINEER,143785,SAN FRANCISCO CA,CA,3/8/2018,4/30/2018
DATA ENGINEER,143785,MENLO PARK CA,CA,1/29/2018,7/29/2018
DATA ENGINEER,143785,MENLO PARK CA,CA,2/14/2018,8/7/2018
DATA ENGINEER,144750,MENLO PARK CA,CA,9/27/2018,2/15/2019
DATA ENGINEER,145000,MENLO PARK CA,CA,3/29/2018,4/9/2018
DATA ENGINEER,145336,MENLO PARK CA,CA,6/13/2018,11/24/2018
DATA ENGINEER,146000,MENLO PARK CA,CA,10/2/2018,10/15/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,10/19/2018,10/29/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,10/30/2018,11/12/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,1/10/2018,1/22/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,5/9/2018,5/21/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,4/25/2018,5/7/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,3/28/2018,4/9/2018
DATA ENGINEER,150000,SEATTLE WA,WA,3/16/2018,4/2/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,3/16/2018,4/2/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,6/29/2018,7/9/2018
DATA ENGINEER,150000,MENLO PARK CA,CA,3/19/2018,4/2/2018
DATA ENGINEER,151000,MENLO PARK CA,CA,5/15/2018,5/28/2018
DATA ENGINEER,152560,MENLO PARK CA,CA,5/31/2018,9/22/2018
DATA ENGINEER,155000,MENLO PARK CA,CA,10/22/2018,10/29/2018
DATA ENGINEER,155000,MENLO PARK CA,CA,11/9/2018,11/19/2018
DATA ENGINEER,155000,MENLO PARK CA,CA,2/2/2018,8/2/2018
DATA ENGINEER,155000,MENLO PARK CA,CA,6/18/2018,6/25/2018
DATA ENGINEER,155000,MENLO PARK CA,CA,7/18/2018,7/30/2018
DATA ENGINEER,160000,MENLO PARK CA,CA,10/4/2018,10/8/2018
DATA ENGINEER,160000,MENLO PARK CA,CA,9/17/2018,10/1/2018
DATA ENGINEER,160000,MENLO PARK CA,CA,5/8/2018,5/21/2018
DATA ENGINEER,160000,MENLO PARK CA,CA,7/10/2018,7/23/2018
DATA ENGINEER,160000,NEW YORK NY,NY,8/7/2018,8/20/2018
DATA ENGINEER,160000,MENLO PARK CA,CA,9/12/2018,9/17/2018
DATA ENGINEER,161743,MENLO PARK CA,CA,1/24/2018,7/24/2018
DATA ENGINEER,164050,MENLO PARK CA,CA,3/20/2018,8/7/2018
DATA ENGINEER,165000,MENLO PARK CA,CA,10/26/2018,11/5/2018
DATA ENGINEER,165000,SEATTLE WA,WA,5/7/2018,5/21/2018
DATA ENGINEER,165000,MENLO PARK CA,CA,2/2/2018,2/12/2018
DATA ENGINEER,167112,MENLO PARK CA,CA,6/18/2018,12/15/2018
DATA ENGINEER,168753,MENLO PARK CA,CA,3/2/2018,8/11/2018
DATA ENGINEER,168875,MENLO PARK CA,CA,10/16/2018,4/10/2019
DATA ENGINEER,168875,MENLO PARK CA,CA,10/17/2018,4/10/2019
DATA ENGINEER,170000,MENLO PARK CA,CA,2/19/2018,2/26/2018
DATA ENGINEER,170000,MENLO PARK CA,CA,2/2/2018,2/5/2018
DATA ENGINEER,170922,MENLO PARK CA,CA,2/1/2018,7/26/2018
DATA ENGINEER,171853,MENLO PARK CA,CA,11/2/2018,4/18/2019
DATA ENGINEER,174472,MENLO PARK CA,CA,1/31/2018,7/30/2018
DATA ENGINEER,175000,MENLO PARK CA,CA,8/15/2018,8/27/2018
DATA ENGINEER,180000,MENLO PARK CA,CA,2/27/2018,3/12/2018
DATA ENGINEER,180000,MENLO PARK CA,CA,3/12/2018,3/26/2018
DATA ENGINEER,185000,MENLO PARK CA,CA,10/23/2018,11/5/2018
DATA ENGINEER,185000,MENLO PARK CA,CA,10/31/2018,11/12/2018
DATA ENGINEER,185000,MENLO PARK CA,CA,11/16/2018,11/26/2018
DATA ENGINEER,189253,MENLO PARK CA,CA,7/30/2018,1/12/2019
DATA ENGINEER,190000,NEW YORK NY,NY,7/19/2018,7/30/2018
DATA ENGINEER,200900,MENLO PARK CA,CA,4/9/2018,8/24/2018
DATA ENGINEER,215000,MENLO PARK CA,CA,8/16/2018,8/27/2018
DATA ENGINEER,215000,MENLO PARK CA,CA,9/21/2018,10/1/2018
DATA ENGINEER ,105000,SEATTLE WA,WA,2/12/2018,7/24/2018
DATA ENGINEER ,105000,SEATTLE WA,WA,2/6/2018,7/24/2018
DATA ENGINEER ,140000,MENLO PARK CA,CA,2/2/2018,7/19/2018
DATA ENGINEER ,140000,MENLO PARK CA,CA,2/9/2018,7/19/2018
DATA ENGINEER MANAGER,210000,SEATTLE WA,WA,9/19/2018,9/24/2018
DATA ENGINEER ANALYTICS,115000,SEATTLE WA,WA,2/6/2018,8/3/2018
DATA ENGINEER ANALYTICS,115000,SEATTLE WA,WA,2/6/2018,8/3/2018
DATA ENGINEER ANALYTICS,140000,MENLO PARK CA,CA,3/19/2018,4/2/2018
DATA ENGINEER DATA CENTER CONNECTIVITY,100000,MENLO PARK CA,CA,3/20/2018,9/19/2018
DATA ENGINEERING MANAGER,165000,MENLO PARK CA,CA,4/5/2018,4/9/2018
DATA ENGINEERING MANAGER,165000,MENLO PARK CA,CA,4/6/2018,4/9/2018
DATA ENGINEERING MANAGER,166380,MENLO PARK CA,CA,2/12/2018,2/26/2018
DATA ENGINEERING MANAGER,166833,MENLO PARK CA,CA,2/22/2018,3/5/2018
DATA ENGINEERING MANAGER,169450,MENLO PARK CA,CA,10/26/2018,11/5/2018
DATA ENGINEERING MANAGER,175000,MENLO PARK CA,CA,8/7/2018,8/20/2018
DATA ENGINEERING MANAGER,180000,MENLO PARK CA,CA,5/4/2018,5/14/2018
DATA ENGINEERING MANAGER,180248,MENLO PARK CA,CA,8/20/2018,9/3/2018
DATA ENGINEERING MANAGER,185000,SEATTLE WA,WA,8/14/2018,8/27/2018
DATA ENGINEERING MANAGER,188485,MENLO PARK CA,CA,4/24/2018,5/7/2018
DATA ENGINEERING MANAGER,203370,MENLO PARK CA,CA,6/18/2018,6/25/2018
DATA ENGINEERING MANAGER,215000,MENLO PARK CA,CA,3/23/2018,4/2/2018
DATA ENGINEERING MANAGER,215000,SEATTLE WA,WA,2/16/2018,2/26/2018
DATA SCIENCE ANALYTICS MANAGER,201000,MENLO PARK CA,CA,1/26/2018,2/12/2018
DATA SCIENCE MANAGER,158206,MENLO PARK CA,CA,4/12/2018,4/23/2018
DATA SCIENCE MANAGER,168875,MENLO PARK CA,CA,9/28/2018,10/8/2018
DATA SCIENCE MANAGER,168875,MENLO PARK CA,CA,11/9/2018,11/19/2018
DATA SCIENCE MANAGER,168875,MENLO PARK CA,CA,4/11/2018,4/16/2018
DATA SCIENCE MANAGER,170000,MENLO PARK CA,CA,4/27/2018,5/7/2018
DATA SCIENCE MANAGER,170328,MENLO PARK CA,CA,9/14/2018,9/24/2018
DATA SCIENCE MANAGER,171025,MENLO PARK CA,CA,5/7/2018,5/14/2018
DATA SCIENCE MANAGER,200732,MENLO PARK CA,CA,5/17/2018,5/21/2018
DATA SCIENCE MANAGER,205000,MENLO PARK CA,CA,4/26/2018,4/30/2018
DATA SCIENCE MANAGER,215000,MENLO PARK CA,CA,8/7/2018,8/20/2018
DATA SCIENCE MANAGER ANALYTICS,203205,SEATTLE WA,WA,4/4/2018,4/23/2018
DATA SCIENTIST,90000,MENLO PARK CA,CA,2/7/2018,8/6/2018
